statePostal, year,unemployment,key
"Williamson County, TN",Aug-24 p,0.027000000000000003,47-187
"Wilson County, TN",Aug-24 p,0.027999999999999997,47-189
"Anderson County, TX",Aug-24 p,0.040999999999999995,48-001
"Andrews County, TX",Aug-24 p,0.035,48-003
"Angelina County, TX",Aug-24 p,0.048,48-005
"Aransas County, TX",Aug-24 p,0.052000000000000005,48-007
"Archer County, TX",Aug-24 p,0.040999999999999995,48-009
"Armstrong County, TX",Aug-24 p,0.032,48-011
"Atascosa County, TX",Aug-24 p,0.043,48-013
"Austin County, TX",Aug-24 p,0.04,48-015
"Bailey County, TX",Aug-24 p,0.05,48-017
"Bandera County, TX",Aug-24 p,0.039,48-019
"Bastrop County, TX",Aug-24 p,0.038,48-021
"Baylor County, TX",Aug-24 p,0.03,48-023
"Bee County, TX",Aug-24 p,0.055999999999999994,48-025
"Bell County, TX",Aug-24 p,0.051,48-027
"Bexar County, TX",Aug-24 p,0.040999999999999995,48-029
"Blanco County, TX",Aug-24 p,0.03,48-031
"Borden County, TX",Aug-24 p,0.017,48-033
"Bosque County, TX",Aug-24 p,0.039,48-035
"Bowie County, TX",Aug-24 p,0.046,48-037
"Brazoria County, TX",Aug-24 p,0.047,48-039
"Brazos County, TX",Aug-24 p,0.035,48-041
"Brewster County, TX",Aug-24 p,0.035,48-043
"Briscoe County, TX",Aug-24 p,0.040999999999999995,48-045
"Brooks County, TX",Aug-24 p,0.063,48-047
"Brown County, TX",Aug-24 p,0.044000000000000004,48-049
"Burleson County, TX",Aug-24 p,0.04,48-051
"Burnet County, TX",Aug-24 p,0.034,48-053
"Caldwell County, TX",Aug-24 p,0.040999999999999995,48-055
"Calhoun County, TX",Aug-24 p,0.036000000000000004,48-057
"Callahan County, TX",Aug-24 p,0.039,48-059
"Cameron County, TX",Aug-24 p,0.055999999999999994,48-061
"Camp County, TX",Aug-24 p,0.053,48-063
"Carson County, TX",Aug-24 p,0.033,48-065
"Cass County, TX",Aug-24 p,0.054000000000000006,48-067
"Castro County, TX",Aug-24 p,0.035,48-069
"Chambers County, TX",Aug-24 p,0.055999999999999994,48-071
"Cherokee County, TX",Aug-24 p,0.052000000000000005,48-073
"Childress County, TX",Aug-24 p,0.032,48-075
"Clay County, TX",Aug-24 p,0.04,48-077
"Cochran County, TX",Aug-24 p,0.054000000000000006,48-079
"Coke County, TX",Aug-24 p,0.037000000000000005,48-081
"Coleman County, TX",Aug-24 p,0.049,48-083
"Collin County, TX",Aug-24 p,0.039,48-085
"Collingsworth County, TX",Aug-24 p,0.044000000000000004,48-087
"Colorado County, TX",Aug-24 p,0.037000000000000005,48-089
"Comal County, TX",Aug-24 p,0.039,48-091
"Comanche County, TX",Aug-24 p,0.038,48-093
"Concho County, TX",Aug-24 p,0.036000000000000004,48-095
"Cooke County, TX",Aug-24 p,0.049,48-097
"Coryell County, TX",Aug-24 p,0.05,48-099
"Cottle County, TX",Aug-24 p,0.024,48-101
"Crane County, TX",Aug-24 p,0.052000000000000005,48-103
"Crockett County, TX",Aug-24 p,0.036000000000000004,48-105
"Crosby County, TX",Aug-24 p,0.045,48-107
"Culberson County, TX",Aug-24 p,0.027999999999999997,48-109
"Dallam County, TX",Aug-24 p,0.027999999999999997,48-111
"Dallas County, TX",Aug-24 p,0.042,48-113
"Dawson County, TX",Aug-24 p,0.046,48-115
"Deaf Smith County, TX",Aug-24 p,0.036000000000000004,48-117
"Delta County, TX",Aug-24 p,0.045,48-119
"Denton County, TX",Aug-24 p,0.04,48-121
"DeWitt County, TX",Aug-24 p,0.036000000000000004,48-123
"Dickens County, TX",Aug-24 p,0.064,48-125
"Dimmit County, TX",Aug-24 p,0.04,48-127
"Donley County, TX",Aug-24 p,0.048,48-129
"Duval County, TX",Aug-24 p,0.05,48-131
"Eastland County, TX",Aug-24 p,0.055999999999999994,48-133
"Ector County, TX",Aug-24 p,0.039,48-135
"Edwards County, TX",Aug-24 p,0.025,48-137
"Ellis County, TX",Aug-24 p,0.040999999999999995,48-139
"El Paso County, TX",Aug-24 p,0.047,48-141
"Erath County, TX",Aug-24 p,0.042,48-143
"Falls County, TX",Aug-24 p,0.046,48-145
"Fannin County, TX",Aug-24 p,0.035,48-147
"Fayette County, TX",Aug-24 p,0.036000000000000004,48-149
"Fisher County, TX",Aug-24 p,0.038,48-151
"Floyd County, TX",Aug-24 p,0.05,48-153
"Foard County, TX",Aug-24 p,0.039,48-155
"Fort Bend County, TX",Aug-24 p,0.045,48-157
"Franklin County, TX",Aug-24 p,0.043,48-159
"Freestone County, TX",Aug-24 p,0.054000000000000006,48-161
"Frio County, TX",Aug-24 p,0.046,48-163
"Gaines County, TX",Aug-24 p,0.031,48-165
"Galveston County, TX",Aug-24 p,0.047,48-167
"Garza County, TX",Aug-24 p,0.038,48-169
"Gillespie County, TX",Aug-24 p,0.03,48-171
"Glasscock County, TX",Aug-24 p,0.027000000000000003,48-173
"Goliad County, TX",Aug-24 p,0.043,48-175
"Gonzales County, TX",Aug-24 p,0.040999999999999995,48-177
"Gray County, TX",Aug-24 p,0.049,48-179
"Grayson County, TX",Aug-24 p,0.042,48-181
"Gregg County, TX",Aug-24 p,0.05,48-183
"Grimes County, TX",Aug-24 p,0.046,48-185
"Guadalupe County, TX",Aug-24 p,0.039,48-187
"Hale County, TX",Aug-24 p,0.052000000000000005,48-189
"Hall County, TX",Aug-24 p,0.059000000000000004,48-191
"Hamilton County, TX",Aug-24 p,0.04,48-193
"Hansford County, TX",Aug-24 p,0.03,48-195
"Hardeman County, TX",Aug-24 p,0.040999999999999995,48-197
"Hardin County, TX",Aug-24 p,0.051,48-199
"Harris County, TX",Aug-24 p,0.048,48-201
"Harrison County, TX",Aug-24 p,0.055999999999999994,48-203
"Hartley County, TX",Aug-24 p,0.026000000000000002,48-205
"Haskell County, TX",Aug-24 p,0.04,48-207
"Hays County, TX",Aug-24 p,0.037000000000000005,48-209
"Hemphill County, TX",Aug-24 p,0.044000000000000004,48-211
"Henderson County, TX",Aug-24 p,0.042,48-213
"Hidalgo County, TX",Aug-24 p,0.064,48-215
"Hill County, TX",Aug-24 p,0.042,48-217
"Hockley County, TX",Aug-24 p,0.043,48-219
"Hood County, TX",Aug-24 p,0.04,48-221
"Hopkins County, TX",Aug-24 p,0.036000000000000004,48-223
"Houston County, TX",Aug-24 p,0.038,48-225
"Howard County, TX",Aug-24 p,0.045,48-227
"Hudspeth County, TX",Aug-24 p,0.042,48-229
"Hunt County, TX",Aug-24 p,0.046,48-231
"Hutchinson County, TX",Aug-24 p,0.051,48-233
"Irion County, TX",Aug-24 p,0.033,48-235
"Jack County, TX",Aug-24 p,0.047,48-237
"Jackson County, TX",Aug-24 p,0.039,48-239
"Jasper County, TX",Aug-24 p,0.07,48-241
"Jeff Davis County, TX",Aug-24 p,0.04,48-243
"Jefferson County, TX",Aug-24 p,0.07,48-245
"Jim Hogg County, TX",Aug-24 p,0.054000000000000006,48-247
"Jim Wells County, TX",Aug-24 p,0.054000000000000006,48-249
"Johnson County, TX",Aug-24 p,0.04,48-251
"Jones County, TX",Aug-24 p,0.048,48-253
"Karnes County, TX",Aug-24 p,0.033,48-255
"Kaufman County, TX",Aug-24 p,0.046,48-257
"Kendall County, TX",Aug-24 p,0.035,48-259
"Kenedy County, TX",Aug-24 p,0.081,48-261
"Kent County, TX",Aug-24 p,0.027999999999999997,48-263
"Kerr County, TX",Aug-24 p,0.04,48-265
"Kimble County, TX",Aug-24 p,0.040999999999999995,48-267
"King County, TX",Aug-24 p,0.01,48-269
"Kinney County, TX",Aug-24 p,0.049,48-271
"Kleberg County, TX",Aug-24 p,0.051,48-273
"Knox County, TX",Aug-24 p,0.040999999999999995,48-275
"Lamar County, TX",Aug-24 p,0.043,48-277
"Lamb County, TX",Aug-24 p,0.047,48-279
"Lampasas County, TX",Aug-24 p,0.043,48-281
"La Salle County, TX",Aug-24 p,0.031,48-283
"Lavaca County, TX",Aug-24 p,0.034,48-285
"Lee County, TX",Aug-24 p,0.035,48-287
"Leon County, TX",Aug-24 p,0.051,48-289
"Liberty County, TX",Aug-24 p,0.06,48-291
"Limestone County, TX",Aug-24 p,0.045,48-293
"Lipscomb County, TX",Aug-24 p,0.037000000000000005,48-295
"Live Oak County, TX",Aug-24 p,0.044000000000000004,48-297
"Llano County, TX",Aug-24 p,0.039,48-299
"Loving County, TX",Aug-24 p,0.002,48-301
"Lubbock County, TX",Aug-24 p,0.037000000000000005,48-303
"Lynn County, TX",Aug-24 p,0.037000000000000005,48-305
"McCulloch County, TX",Aug-24 p,0.049,48-307
"McLennan County, TX",Aug-24 p,0.04,48-309
"McMullen County, TX",Aug-24 p,0.019,48-311
"Madison County, TX",Aug-24 p,0.054000000000000006,48-313
"Marion County, TX",Aug-24 p,0.053,48-315
"Martin County, TX",Aug-24 p,0.03,48-317
"Mason County, TX",Aug-24 p,0.043,48-319
"Matagorda County, TX",Aug-24 p,0.06,48-321
"Maverick County, TX",Aug-24 p,0.068,48-323
"Medina County, TX",Aug-24 p,0.043,48-325
"Menard County, TX",Aug-24 p,0.045,48-327
"Midland County, TX",Aug-24 p,0.027999999999999997,48-329
"Milam County, TX",Aug-24 p,0.047,48-331
"Mills County, TX",Aug-24 p,0.043,48-333
"Mitchell County, TX",Aug-24 p,0.043,48-335
"Montague County, TX",Aug-24 p,0.044000000000000004,48-337
"Montgomery County, TX",Aug-24 p,0.045,48-339
"Moore County, TX",Aug-24 p,0.028999999999999998,48-341
"Morris County, TX",Aug-24 p,0.063,48-343
"Motley County, TX",Aug-24 p,0.04,48-345
"Nacogdoches County, TX",Aug-24 p,0.049,48-347
"Navarro County, TX",Aug-24 p,0.044000000000000004,48-349
"Newton County, TX",Aug-24 p,0.075,48-351
"Nolan County, TX",Aug-24 p,0.038,48-353
"Nueces County, TX",Aug-24 p,0.047,48-355
"Ochiltree County, TX",Aug-24 p,0.039,48-357
"Oldham County, TX",Aug-24 p,0.04,48-359
"Orange County, TX",Aug-24 p,0.057999999999999996,48-361
"Palo Pinto County, TX",Aug-24 p,0.042,48-363
"Panola County, TX",Aug-24 p,0.053,48-365
"Parker County, TX",Aug-24 p,0.038,48-367
"Parmer County, TX",Aug-24 p,0.028999999999999998,48-369
"Pecos County, TX",Aug-24 p,0.04,48-371
"Polk County, TX",Aug-24 p,0.057,48-373
"Potter County, TX",Aug-24 p,0.035,48-375
"Presidio County, TX",Aug-24 p,0.064,48-377
"Rains County, TX",Aug-24 p,0.036000000000000004,48-379
"Randall County, TX",Aug-24 p,0.033,48-381
"Reagan County, TX",Aug-24 p,0.042,48-383
"Real County, TX",Aug-24 p,0.05,48-385
"Red River County, TX",Aug-24 p,0.05,48-387
"Reeves County, TX",Aug-24 p,0.027000000000000003,48-389
"Refugio County, TX",Aug-24 p,0.043,48-391
"Roberts County, TX",Aug-24 p,0.045,48-393
"Robertson County, TX",Aug-24 p,0.046,48-395
"Rockwall County, TX",Aug-24 p,0.04,48-397
"Runnels County, TX",Aug-24 p,0.038,48-399
"Rusk County, TX",Aug-24 p,0.046,48-401
"Sabine County, TX",Aug-24 p,0.07200000000000001,48-403
"San Augustine County, TX",Aug-24 p,0.053,48-405
"San Jacinto County, TX",Aug-24 p,0.054000000000000006,48-407
"San Patricio County, TX",Aug-24 p,0.053,48-409
"San Saba County, TX",Aug-24 p,0.040999999999999995,48-411
"Schleicher County, TX",Aug-24 p,0.044000000000000004,48-413
"Scurry County, TX",Aug-24 p,0.043,48-415
"Shackelford County, TX",Aug-24 p,0.033,48-417
"Shelby County, TX",Aug-24 p,0.045,48-419
"Sherman County, TX",Aug-24 p,0.039,48-421
"Smith County, TX",Aug-24 p,0.040999999999999995,48-423
"Somervell County, TX",Aug-24 p,0.04,48-425
"Starr County, TX",Aug-24 p,0.096,48-427
"Stephens County, TX",Aug-24 p,0.044000000000000004,48-429
"Sterling County, TX",Aug-24 p,0.044000000000000004,48-431
"Stonewall County, TX",Aug-24 p,0.027000000000000003,48-433
"Sutton County, TX",Aug-24 p,0.063,48-435
"Swisher County, TX",Aug-24 p,0.044000000000000004,48-437
"Tarrant County, TX",Aug-24 p,0.040999999999999995,48-439
"Taylor County, TX",Aug-24 p,0.037000000000000005,48-441
"Terrell County, TX",Aug-24 p,0.038,48-443
"Terry County, TX",Aug-24 p,0.042,48-445
"Throckmorton County, TX",Aug-24 p,0.042,48-447
"Titus County, TX",Aug-24 p,0.048,48-449
"Tom Green County, TX",Aug-24 p,0.038,48-451
"Travis County, TX",Aug-24 p,0.036000000000000004,48-453
"Trinity County, TX",Aug-24 p,0.055,48-455
"Tyler County, TX",Aug-24 p,0.062,48-457
"Upshur County, TX",Aug-24 p,0.048,48-459
"Upton County, TX",Aug-24 p,0.019,48-461
"Uvalde County, TX",Aug-24 p,0.045,48-463
"Val Verde County, TX",Aug-24 p,0.054000000000000006,48-465
"Van Zandt County, TX",Aug-24 p,0.039,48-467
"Victoria County, TX",Aug-24 p,0.045,48-469
"Walker County, TX",Aug-24 p,0.052000000000000005,48-471
"Waller County, TX",Aug-24 p,0.054000000000000006,48-473
"Ward County, TX",Aug-24 p,0.034,48-475
"Washington County, TX",Aug-24 p,0.040999999999999995,48-477
"Webb County, TX",Aug-24 p,0.043,48-479
"Wharton County, TX",Aug-24 p,0.040999999999999995,48-481
"Wheeler County, TX",Aug-24 p,0.044000000000000004,48-483
"Wichita County, TX",Aug-24 p,0.043,48-485
"Wilbarger County, TX",Aug-24 p,0.049,48-487
"Willacy County, TX",Aug-24 p,0.07200000000000001,48-489
"Williamson County, TX",Aug-24 p,0.038,48-491
"Wilson County, TX",Aug-24 p,0.036000000000000004,48-493
"Winkler County, TX",Aug-24 p,0.036000000000000004,48-495
"Wise County, TX",Aug-24 p,0.044000000000000004,48-497
"Wood County, TX",Aug-24 p,0.05,48-499
"Yoakum County, TX",Aug-24 p,0.038,48-501
"Young County, TX",Aug-24 p,0.039,48-503
"Zapata County, TX",Aug-24 p,0.068,48-505
"Zavala County, TX",Aug-24 p,0.092,48-507
"Beaver County, UT",Aug-24 p,0.039,49-001
"Box Elder County, UT",Aug-24 p,0.036000000000000004,49-003
"Cache County, UT",Aug-24 p,0.036000000000000004,49-005
"Carbon County, UT",Aug-24 p,0.051,49-007
"Daggett County, UT",Aug-24 p,0.04,49-009
"Davis County, UT",Aug-24 p,0.036000000000000004,49-011
"Duchesne County, UT",Aug-24 p,0.043,49-013
"Emery County, UT",Aug-24 p,0.042,49-015
"Garfield County, UT",Aug-24 p,0.04,49-017
"Grand County, UT",Aug-24 p,0.034,49-019
"Iron County, UT",Aug-24 p,0.037000000000000005,49-021
"Juab County, UT",Aug-24 p,0.036000000000000004,49-023
"Kane County, UT",Aug-24 p,0.034,49-025
"Millard County, UT",Aug-24 p,0.036000000000000004,49-027
"Morgan County, UT",Aug-24 p,0.034,49-029
"Piute County, UT",Aug-24 p,0.055999999999999994,49-031
"Rich County, UT",Aug-24 p,0.021,49-033
"Salt Lake County, UT",Aug-24 p,0.038,49-035
"San Juan County, UT",Aug-24 p,0.053,49-037
"Sanpete County, UT",Aug-24 p,0.043,49-039
"Sevier County, UT",Aug-24 p,0.04,49-041
"Summit County, UT",Aug-24 p,0.034,49-043
"Tooele County, UT",Aug-24 p,0.040999999999999995,49-045
"Uintah County, UT",Aug-24 p,0.045,49-047
"Utah County, UT",Aug-24 p,0.04,49-049
"Wasatch County, UT",Aug-24 p,0.036000000000000004,49-051
"Washington County, UT",Aug-24 p,0.04,49-053
"Wayne County, UT",Aug-24 p,0.037000000000000005,49-055
"Weber County, UT",Aug-24 p,0.039,49-057
"Addison County, VT",Aug-24 p,0.021,50-001
"Bennington County, VT",Aug-24 p,0.028999999999999998,50-003
"Caledonia County, VT",Aug-24 p,0.027000000000000003,50-005
"Chittenden County, VT",Aug-24 p,0.021,50-007
"Essex County, VT",Aug-24 p,0.031,50-009
"Franklin County, VT",Aug-24 p,0.023,50-011
"Grand Isle County, VT",Aug-24 p,0.021,50-013
"Lamoille County, VT",Aug-24 p,0.023,50-015
"Orange County, VT",Aug-24 p,0.022000000000000002,50-017
"Orleans County, VT",Aug-24 p,0.03,50-019
"Rutland County, VT",Aug-24 p,0.027999999999999997,50-021
"Washington County, VT",Aug-24 p,0.022000000000000002,50-023
"Windham County, VT",Aug-24 p,0.027999999999999997,50-025
"Windsor County, VT",Aug-24 p,0.023,50-027
"Accomack County, VA",Aug-24 p,0.036000000000000004,51-001
"Albemarle County, VA",Aug-24 p,0.033,51-003
"Alleghany County, VA",Aug-24 p,0.04,51-005
"Amelia County, VA",Aug-24 p,0.037000000000000005,51-007
"Amherst County, VA",Aug-24 p,0.038,51-009
"Appomattox County, VA",Aug-24 p,0.040999999999999995,51-011
"Arlington County, VA",Aug-24 p,0.026000000000000002,51-013
"Augusta County, VA",Aug-24 p,0.03,51-015
"Bath County, VA",Aug-24 p,0.027000000000000003,51-017
"Bedford County, VA",Aug-24 p,0.035,51-019
"Bland County, VA",Aug-24 p,0.035,51-021
"Botetourt County, VA",Aug-24 p,0.028999999999999998,51-023
"Brunswick County, VA",Aug-24 p,0.052000000000000005,51-025
"Buchanan County, VA",Aug-24 p,0.051,51-027
"Buckingham County, VA",Aug-24 p,0.042,51-029
"Campbell County, VA",Aug-24 p,0.037000000000000005,51-031
"Caroline County, VA",Aug-24 p,0.036000000000000004,51-033
"Carroll County, VA",Aug-24 p,0.055,51-035
"Charles City County, VA",Aug-24 p,0.038,51-036
"Charlotte County, VA",Aug-24 p,0.039,51-037
"Chesterfield County, VA",Aug-24 p,0.034,51-041
"Clarke County, VA",Aug-24 p,0.032,51-043
"Craig County, VA",Aug-24 p,0.037000000000000005,51-045
"Culpeper County, VA",Aug-24 p,0.035,51-047
"Cumberland County, VA",Aug-24 p,0.038,51-049
"Dickenson County, VA",Aug-24 p,0.053,51-051
"Dinwiddie County, VA",Aug-24 p,0.039,51-053
"Essex County, VA",Aug-24 p,0.04,51-057
"Fairfax County, VA",Aug-24 p,0.031,51-059
"Fauquier County, VA",Aug-24 p,0.031,51-061
"Floyd County, VA",Aug-24 p,0.032,51-063
"Fluvanna County, VA",Aug-24 p,0.027999999999999997,51-065
"Franklin County, VA",Aug-24 p,0.036000000000000004,51-067
"Frederick County, VA",Aug-24 p,0.03,51-069
"Giles County, VA",Aug-24 p,0.039,51-071
"Gloucester County, VA",Aug-24 p,0.031,51-073
"Goochland County, VA",Aug-24 p,0.033,51-075
"Grayson County, VA",Aug-24 p,0.043,51-077
"Greene County, VA",Aug-24 p,0.028999999999999998,51-079
"Greensville County, VA",Aug-24 p,0.042,51-081
"Halifax County, VA",Aug-24 p,0.049,51-083
"Hanover County, VA",Aug-24 p,0.03,51-085
"Henrico County, VA",Aug-24 p,0.034,51-087
"Henry County, VA",Aug-24 p,0.042,51-089
"Highland County, VA",Aug-24 p,0.024,51-091
"Isle of Wight County, VA",Aug-24 p,0.033,51-093
"James City County, VA",Aug-24 p,0.034,51-095
"King and Queen County, VA",Aug-24 p,0.034,51-097
"King George County, VA",Aug-24 p,0.032,51-099
"King William County, VA",Aug-24 p,0.031,51-101
"Lancaster County, VA",Aug-24 p,0.035,51-103
"Lee County, VA",Aug-24 p,0.045,51-105
"Loudoun County, VA",Aug-24 p,0.032,51-107
"Louisa County, VA",Aug-24 p,0.03,51-109
"Lunenburg County, VA",Aug-24 p,0.036000000000000004,51-111
"Madison County, VA",Aug-24 p,0.027999999999999997,51-113
"Mathews County, VA",Aug-24 p,0.031,51-115
"Mecklenburg County, VA",Aug-24 p,0.04,51-117
"Middlesex County, VA",Aug-24 p,0.03,51-119
"Montgomery County, VA",Aug-24 p,0.038,51-121
"Nelson County, VA",Aug-24 p,0.031,51-125
"New Kent County, VA",Aug-24 p,0.028999999999999998,51-127
"Northampton County, VA",Aug-24 p,0.037000000000000005,51-131
"Northumberland County, VA",Aug-24 p,0.037000000000000005,51-133
"Nottoway County, VA",Aug-24 p,0.033,51-135
"Orange County, VA",Aug-24 p,0.034,51-137
"Page County, VA",Aug-24 p,0.035,51-139
"Patrick County, VA",Aug-24 p,0.040999999999999995,51-141
"Pittsylvania County, VA",Aug-24 p,0.037000000000000005,51-143
"Powhatan County, VA",Aug-24 p,0.027999999999999997,51-145
"Prince Edward County, VA",Aug-24 p,0.053,51-147
"Prince George County, VA",Aug-24 p,0.043,51-149
"Prince William County, VA",Aug-24 p,0.033,51-153
"Pulaski County, VA",Aug-24 p,0.043,51-155
"Rappahannock County, VA",Aug-24 p,0.028999999999999998,51-157
"Richmond County, VA",Aug-24 p,0.033,51-159
"Roanoke County, VA",Aug-24 p,0.032,51-161
"Rockbridge County, VA",Aug-24 p,0.033,51-163
"Rockingham County, VA",Aug-24 p,0.032,51-165
"Russell County, VA",Aug-24 p,0.042,51-167
"Scott County, VA",Aug-24 p,0.039,51-169
"Shenandoah County, VA",Aug-24 p,0.034,51-171
"Smyth County, VA",Aug-24 p,0.038,51-173
"Southampton County, VA",Aug-24 p,0.03,51-175
"Spotsylvania County, VA",Aug-24 p,0.037000000000000005,51-177
"Stafford County, VA",Aug-24 p,0.036000000000000004,51-179
"Surry County, VA",Aug-24 p,0.031,51-181
"Sussex County, VA",Aug-24 p,0.054000000000000006,51-183
"Tazewell County, VA",Aug-24 p,0.049,51-185
"Warren County, VA",Aug-24 p,0.034,51-187
"Washington County, VA",Aug-24 p,0.035,51-191
"Westmoreland County, VA",Aug-24 p,0.037000000000000005,51-193
"Wise County, VA",Aug-24 p,0.052000000000000005,51-195
"Wythe County, VA",Aug-24 p,0.040999999999999995,51-197
"York County, VA",Aug-24 p,0.032,51-199
"Alexandria city, VA",Aug-24 p,0.028999999999999998,51-510
"Bristol city, VA",Aug-24 p,0.042,51-520
"Buena Vista city, VA",Aug-24 p,0.033,51-530
"Charlottesville city, VA",Aug-24 p,0.03,51-540
"Chesapeake city, VA",Aug-24 p,0.034,51-550
"Colonial Heights city, VA",Aug-24 p,0.04,51-570
"Covington city, VA",Aug-24 p,0.048,51-580
"Danville city, VA",Aug-24 p,0.054000000000000006,51-590
"Emporia city, VA",Aug-24 p,0.06,51-595
"Fairfax city, VA",Aug-24 p,0.031,51-600
"Falls Church city, VA",Aug-24 p,0.028999999999999998,51-610
"Franklin city, VA",Aug-24 p,0.048,51-620
"Fredericksburg city, VA",Aug-24 p,0.043,51-630
"Galax city, VA",Aug-24 p,0.065,51-640
"Hampton city, VA",Aug-24 p,0.046,51-650
"Harrisonburg city, VA",Aug-24 p,0.048,51-660
"Hopewell city, VA",Aug-24 p,0.051,51-670
"Lexington city, VA",Aug-24 p,0.055999999999999994,51-678
"Lynchburg city, VA",Aug-24 p,0.052000000000000005,51-680
"Manassas city, VA",Aug-24 p,0.032,51-683
"Manassas Park city, VA",Aug-24 p,0.031,51-685
"Martinsville city, VA",Aug-24 p,0.059000000000000004,51-690
"Newport News city, VA",Aug-24 p,0.040999999999999995,51-700
"Norfolk city, VA",Aug-24 p,0.04,51-710
"Norton city, VA",Aug-24 p,0.046,51-720
"Petersburg city, VA",Aug-24 p,0.064,51-730
"Poquoson city, VA",Aug-24 p,0.03,51-735
"Portsmouth city, VA",Aug-24 p,0.043,51-740
"Radford city, VA",Aug-24 p,0.051,51-750
"Richmond city, VA",Aug-24 p,0.042,51-760
"Roanoke city, VA",Aug-24 p,0.039,51-770
"Salem city, VA",Aug-24 p,0.036000000000000004,51-775
"Staunton city, VA",Aug-24 p,0.035,51-790
"Suffolk city, VA",Aug-24 p,0.037000000000000005,51-800
"Virginia Beach city, VA",Aug-24 p,0.032,51-810
"Waynesboro city, VA",Aug-24 p,0.034,51-820
"Williamsburg city, VA",Aug-24 p,0.055,51-830
"Winchester city, VA",Aug-24 p,0.035,51-840
"Adams County, WA",Aug-24 p,0.043,53-001
"Asotin County, WA",Aug-24 p,0.036000000000000004,53-003
"Benton County, WA",Aug-24 p,0.046,53-005
"Chelan County, WA",Aug-24 p,0.045,53-007
"Clallam County, WA",Aug-24 p,0.057999999999999996,53-009
"Clark County, WA",Aug-24 p,0.05,53-011
"Columbia County, WA",Aug-24 p,0.048,53-013
"Cowlitz County, WA",Aug-24 p,0.054000000000000006,53-015
"Douglas County, WA",Aug-24 p,0.049,53-017
"Ferry County, WA",Aug-24 p,0.08,53-019
"Franklin County, WA",Aug-24 p,0.055,53-021
"Garfield County, WA",Aug-24 p,0.047,53-023
"Grant County, WA",Aug-24 p,0.049,53-025
"Grays Harbor County, WA",Aug-24 p,0.064,53-027
"Island County, WA",Aug-24 p,0.048,53-029
"Jefferson County, WA",Aug-24 p,0.049,53-031
"King County, WA",Aug-24 p,0.046,53-033
"Kitsap County, WA",Aug-24 p,0.046,53-035
"Kittitas County, WA",Aug-24 p,0.053,53-037
"Klickitat County, WA",Aug-24 p,0.046,53-039
"Lewis County, WA",Aug-24 p,0.057,53-041
"Lincoln County, WA",Aug-24 p,0.05,53-043
"Mason County, WA",Aug-24 p,0.06,53-045
"Okanogan County, WA",Aug-24 p,0.045,53-047
"Pacific County, WA",Aug-24 p,0.057999999999999996,53-049
"Pend Oreille County, WA",Aug-24 p,0.057,53-051
"Pierce County, WA",Aug-24 p,0.054000000000000006,53-053
"San Juan County, WA",Aug-24 p,0.036000000000000004,53-055
"Skagit County, WA",Aug-24 p,0.05,53-057
"Skamania County, WA",Aug-24 p,0.047,53-059
"Snohomish County, WA",Aug-24 p,0.046,53-061
"Spokane County, WA",Aug-24 p,0.047,53-063
"Stevens County, WA",Aug-24 p,0.055999999999999994,53-065
"Thurston County, WA",Aug-24 p,0.046,53-067
"Wahkiakum County, WA",Aug-24 p,0.065,53-069
"Walla Walla County, WA",Aug-24 p,0.045,53-071
"Whatcom County, WA",Aug-24 p,0.05,53-073
"Whitman County, WA",Aug-24 p,0.053,53-075
"Yakima County, WA",Aug-24 p,0.062,53-077
"Barbour County, WV",Aug-24 p,0.051,54-001
"Berkeley County, WV",Aug-24 p,0.04,54-003
"Boone County, WV",Aug-24 p,0.05,54-005
"Braxton County, WV",Aug-24 p,0.054000000000000006,54-007
"Brooke County, WV",Aug-24 p,0.062,54-009
"Cabell County, WV",Aug-24 p,0.043,54-011
"Calhoun County, WV",Aug-24 p,0.068,54-013
"Clay County, WV",Aug-24 p,0.06,54-015
"Doddridge County, WV",Aug-24 p,0.033,54-017
"Fayette County, WV",Aug-24 p,0.043,54-019
"Gilmer County, WV",Aug-24 p,0.057,54-021
"Grant County, WV",Aug-24 p,0.04,54-023
"Greenbrier County, WV",Aug-24 p,0.038,54-025
"Hampshire County, WV",Aug-24 p,0.033,54-027
"Hancock County, WV",Aug-24 p,0.07,54-029
"Hardy County, WV",Aug-24 p,0.048,54-031
"Harrison County, WV",Aug-24 p,0.036000000000000004,54-033
"Jackson County, WV",Aug-24 p,0.049,54-035
"Jefferson County, WV",Aug-24 p,0.03,54-037
"Kanawha County, WV",Aug-24 p,0.040999999999999995,54-039
"Lewis County, WV",Aug-24 p,0.049,54-041
"Lincoln County, WV",Aug-24 p,0.057,54-043
"Logan County, WV",Aug-24 p,0.055,54-045
"McDowell County, WV",Aug-24 p,0.08199999999999999,54-047
"Marion County, WV",Aug-24 p,0.046,54-049
"Marshall County, WV",Aug-24 p,0.053,54-051
"Mason County, WV",Aug-24 p,0.053,54-053
"Mercer County, WV",Aug-24 p,0.051,54-055
"Mineral County, WV",Aug-24 p,0.046,54-057
"Mingo County, WV",Aug-24 p,0.075,54-059
"Monongalia County, WV",Aug-24 p,0.035,54-061
"Monroe County, WV",Aug-24 p,0.039,54-063
"Morgan County, WV",Aug-24 p,0.036000000000000004,54-065
"Nicholas County, WV",Aug-24 p,0.051,54-067
"Ohio County, WV",Aug-24 p,0.039,54-069
"Pendleton County, WV",Aug-24 p,0.031,54-071
